,GEOID,NAME,variable,total_land,rural_land,urban_land,percent_rural,percent_urban,ruralscore,urbanscore
1781,40045,"Ellis County, Oklahoma",total_land,2285,2285,0,1,0,100,0
1782,40017,"Canadian County, Oklahoma",total_land,45810,10315,35495,0.225169177,0.774830823,22.5,77.5
1783,40019,"Carter County, Oklahoma",total_land,21148,11582,9566,0.5476640817,0.4523359183,54.8,45.2
1784,40027,"Cleveland County, Oklahoma",total_land,104821,16116,88705,0.1537478177,0.8462521823,15.4,84.6
1785,40033,"Cotton County, Oklahoma",total_land,3016,1824,1192,0.6047745358,0.3952254642,60.5,39.5
1786,40035,"Craig County, Oklahoma",total_land,6749,4124,2625,0.6110534894,0.3889465106,61.1,38.9
1787,40037,"Creek County, Oklahoma",total_land,29761,15869,13892,0.5332146097,0.4667853903,53.3,46.7
1788,40039,"Custer County, Oklahoma",total_land,12204,3928,8276,0.3218616847,0.6781383153,32.2,67.8
1789,40041,"Delaware County, Oklahoma",total_land,24818,20505,4313,0.8262148441,0.1737851559,82.6,17.4
1790,40047,"Garfield County, Oklahoma",total_land,26831,5756,21075,0.2145279714,0.7854720286,21.5,78.5
1791,40043,"Dewey County, Oklahoma",total_land,2445,2445,0,1,0,100,0
1792,40059,"Harper County, Oklahoma",total_land,1908,1908,0,1,0,100,0
1793,40049,"Garvin County, Oklahoma",total_land,12827,8559,4268,0.6672643642,0.3327356358,66.7,33.3
1794,40051,"Grady County, Oklahoma",total_land,22219,13815,8404,0.6217651559,0.3782348441,62.2,37.8
1795,40053,"Grant County, Oklahoma",total_land,2486,2486,0,1,0,100,0
1796,40055,"Greer County, Oklahoma",total_land,2738,1249,1489,0.4561723886,0.5438276114,45.6,54.4
1797,40057,"Harmon County, Oklahoma",total_land,1544,1544,0,1,0,100,0
1798,40075,"Kiowa County, Oklahoma",total_land,5216,3360,1856,0.6441717791,0.3558282209,64.4,35.6
1799,55045,"Green County, Wisconsin",total_land,15856,9126,6730,0.575554995,0.424445005,57.6,42.4
1800,55047,"Green Lake County, Wisconsin",total_land,10616,8386,2230,0.7899397136,0.2100602864,79,21
1801,55049,"Iowa County, Wisconsin",total_land,10719,8596,2123,0.8019404795,0.1980595205,80.2,19.8
1802,55051,"Iron County, Wisconsin",total_land,5999,4729,1270,0.7882980497,0.2117019503,78.8,21.2
1803,55053,"Jackson County, Wisconsin",total_land,9727,7493,2234,0.7703300093,0.2296699907,77,23
1804,17039,"De Witt County, Illinois",total_land,7521,3603,3918,0.4790586358,0.5209413642,47.9,52.1
1805,17041,"Douglas County, Illinois",total_land,8390,5007,3383,0.5967818832,0.4032181168,59.7,40.3
1806,17057,"Fulton County, Illinois",total_land,16195,10187,6008,0.6290213029,0.3709786971,62.9,37.1
1807,34021,"Mercer County, New Jersey",total_land,143169,4788,138381,0.03344299394,0.9665570061,3.3,96.7
1808,34023,"Middlesex County, New Jersey",total_land,294800,1997,292803,0.006774084125,0.9932259159,0.7,99.3
1809,34025,"Monmouth County, New Jersey",total_land,258410,8540,249870,0.03304825665,0.9669517434,3.3,96.7
1810,26125,"Oakland County, Michigan",total_land,527255,21752,505503,0.04125518013,0.9587448199,4.1,95.9
1811,55057,"Juneau County, Wisconsin",total_land,14669,12688,1981,0.8649533029,0.1350466971,86.5,13.5
1812,55059,"Kenosha County, Wisconsin",total_land,69288,7327,61961,0.1057470269,0.8942529731,10.6,89.4
1813,26111,"Midland County, Michigan",total_land,35960,14766,21194,0.4106229143,0.5893770857,41.1,58.9
1814,26113,"Missaukee County, Michigan",total_land,9117,9117,0,1,0,100,0
1815,26115,"Monroe County, Michigan",total_land,62971,22507,40464,0.3574184942,0.6425815058,35.7,64.3
1816,26117,"Montcalm County, Michigan",total_land,28221,23950,4271,0.8486588002,0.1513411998,84.9,15.1
1817,26119,"Montmorency County, Michigan",total_land,9597,9597,0,1,0,100,0
1818,26121,"Muskegon County, Michigan",total_land,73561,16871,56690,0.2293470725,0.7706529275,22.9,77.1
1819,26123,"Newaygo County, Michigan",total_land,25075,21069,4006,0.8402392822,0.1597607178,84,16
1820,26137,"Otsego County, Michigan",total_land,14731,10411,4320,0.7067408866,0.2932591134,70.7,29.3
1821,26127,"Oceana County, Michigan",total_land,15944,14838,1106,0.9306322127,0.06936778726,93.1,6.9
1822,26129,"Ogemaw County, Michigan",total_land,16047,16047,0,1,0,100,0
1823,26131,"Ontonagon County, Michigan",total_land,5672,5672,0,1,0,100,0
1824,26133,"Osceola County, Michigan",total_land,13632,13632,0,1,0,100,0
1825,26135,"Oscoda County, Michigan",total_land,9118,9118,0,1,0,100,0
1826,26153,"Schoolcraft County, Michigan",total_land,6313,4358,1955,0.6903215587,0.3096784413,69,31
1827,26139,"Ottawa County, Michigan",total_land,102495,20050,82445,0.1956192985,0.8043807015,19.6,80.4
1828,26141,"Presque Isle County, Michigan",total_land,10428,8947,1481,0.8579785194,0.1420214806,85.8,14.2
1829,26143,"Roscommon County, Michigan",total_land,24459,15857,8602,0.6483094158,0.3516905842,64.8,35.2
1830,26145,"Saginaw County, Michigan",total_land,86844,25689,61155,0.2958062733,0.7041937267,29.6,70.4
1831,26147,"St. Clair County, Michigan",total_land,71822,25715,46107,0.3580379271,0.6419620729,35.8,64.2
1832,26149,"St. Joseph County, Michigan",total_land,27778,15612,12166,0.5620275038,0.4379724962,56.2,43.8
1833,26151,"Sanilac County, Michigan",total_land,22725,19726,2999,0.8680308031,0.1319691969,86.8,13.2
1834,26163,"Wayne County, Michigan",total_land,821693,5088,816605,0.006192093641,0.9938079064,0.6,99.4
1835,26155,"Shiawassee County, Michigan",total_land,30319,16294,14025,0.5374187803,0.4625812197,53.7,46.3
1836,26157,"Tuscola County, Michigan",total_land,24451,20459,3992,0.8367346939,0.1632653061,83.7,16.3
1837,26159,"Van Buren County, Michigan",total_land,36785,25916,10869,0.7045263015,0.2954736985,70.5,29.5
1838,26165,"Wexford County, Michigan",total_land,16736,10907,5829,0.651708891,0.348291109,65.2,34.8
1839,26161,"Washtenaw County, Michigan",total_land,147573,22560,125013,0.1528734931,0.8471265069,15.3,84.7
1840,27013,"Blue Earth County, Minnesota",total_land,26202,7287,18915,0.2781085413,0.7218914587,27.8,72.2
1841,27015,"Brown County, Minnesota",total_land,11493,4032,7461,0.3508222396,0.6491777604,35.1,64.9
1842,27011,"Big Stone County, Minnesota",total_land,3115,3115,0,1,0,100,0
1843,27001,"Aitkin County, Minnesota",total_land,16029,16029,0,1,0,100,0
1844,27003,"Anoka County, Minnesota",total_land,126688,16020,110668,0.126452387,0.873547613,12.6,87.4
1845,27007,"Beltrami County, Minnesota",total_land,20527,14314,6213,0.6973254738,0.3026745262,69.7,30.3
1846,27005,"Becker County, Minnesota",total_land,18784,14497,4287,0.7717738501,0.2282261499,77.2,22.8
1847,27009,"Benton County, Minnesota",total_land,16140,5929,10211,0.3673482032,0.6326517968,36.7,63.3
1848,27027,"Clay County, Minnesota",total_land,23959,6846,17113,0.285738136,0.714261864,28.6,71.4
1849,27017,"Carlton County, Minnesota",total_land,15656,9286,6370,0.5931272356,0.4068727644,59.3,40.7
1850,27019,"Carver County, Minnesota",total_land,34536,6380,28156,0.1847347695,0.8152652305,18.5,81.5
1851,27021,"Cass County, Minnesota",total_land,24903,24903,0,1,0,100,0
1852,27023,"Chippewa County, Minnesota",total_land,5721,2766,2955,0.4834819088,0.5165180912,48.3,51.7
1853,27025,"Chisago County, Minnesota",total_land,21172,11740,9432,0.5545059513,0.4454940487,55.5,44.5
1854,27043,"Faribault County, Minnesota",total_land,7090,5495,1595,0.7750352609,0.2249647391,77.5,22.5
1855,27029,"Clearwater County, Minnesota",total_land,4773,4773,0,1,0,100,0
1856,27031,"Cook County, Minnesota",total_land,5839,5839,0,1,0,100,0
1857,27033,"Cottonwood County, Minnesota",total_land,5412,3361,2051,0.6210273466,0.3789726534,62.1,37.9
1858,27035,"Crow Wing County, Minnesota",total_land,40180,29281,10899,0.7287456446,0.2712543554,72.9,27.1
1859,27037,"Dakota County, Minnesota",total_land,159598,7331,152267,0.04593415958,0.9540658404,4.6,95.4
1860,27039,"Dodge County, Minnesota",total_land,7947,4151,3796,0.5223354725,0.4776645275,52.2,47.8
1861,27041,"Douglas County, Minnesota",total_land,19905,11301,8604,0.5677467973,0.4322532027,56.8,43.2
1862,47057,"Grainger County, Tennessee",total_land,10894,10894,0,1,0,100,0
1863,47065,"Hamilton County, Tennessee",total_land,151107,14478,136629,0.09581290079,0.9041870992,9.6,90.4
1864,47073,"Hawkins County, Tennessee",total_land,26870,15801,11069,0.5880535914,0.4119464086,58.8,41.2
1865,34027,"Morris County, New Jersey",total_land,189842,11922,177920,0.06279959124,0.9372004088,6.3,93.7
1866,34029,"Ocean County, New Jersey",total_land,278052,7073,270979,0.02543768791,0.9745623121,2.5,97.5
1867,17043,"DuPage County, Illinois",total_land,356179,157,356022,0.000440789603,0.9995592104,0,100
1868,17045,"Edgar County, Illinois",total_land,8803,4451,4352,0.505623083,0.494376917,50.6,49.4
1869,17053,"Ford County, Illinois",total_land,6282,2608,3674,0.4151544094,0.5848455906,41.5,58.5
1870,17055,"Franklin County, Illinois",total_land,18525,8776,9749,0.4737381916,0.5262618084,47.4,52.6
1871,17047,"Edwards County, Illinois",total_land,3187,3187,0,1,0,100,0
1872,17049,"Effingham County, Illinois",total_land,14570,8332,6238,0.5718599863,0.4281400137,57.2,42.8
1873,17051,"Fayette County, Illinois",total_land,9302,6519,2783,0.7008170286,0.2991829714,70.1,29.9
1874,17069,"Hardin County, Illinois",total_land,2488,2488,0,1,0,100,0
1875,17059,"Gallatin County, Illinois",total_land,2746,2746,0,1,0,100,0
1876,17061,"Greene County, Illinois",total_land,6389,4445,1944,0.6957270308,0.3042729692,69.6,30.4
1877,17063,"Grundy County, Illinois",total_land,19996,5078,14918,0.2539507902,0.7460492098,25.4,74.6
1878,17065,"Hamilton County, Illinois",total_land,4104,2737,1367,0.6669103314,0.3330896686,66.7,33.3
1879,17067,"Hancock County, Illinois",total_land,9274,6664,2610,0.7185680397,0.2814319603,71.9,28.1
1880,17091,"Kankakee County, Illinois",total_land,45246,11750,33496,0.2596914644,0.7403085356,26,74
1881,17071,"Henderson County, Illinois",total_land,3827,3816,11,0.9971256859,0.002874314084,99.7,0.3
1882,17073,"Henry County, Illinois",total_land,22161,10962,11199,0.4946527684,0.5053472316,49.5,50.5
1883,17075,"Iroquois County, Illinois",total_land,13452,9666,3786,0.7185548617,0.2814451383,71.9,28.1
1884,17077,"Jackson County, Illinois",total_land,28578,10107,18471,0.3536636574,0.6463363426,35.4,64.6
1885,17079,"Jasper County, Illinois",total_land,4345,2934,1411,0.6752589183,0.3247410817,67.5,32.5
1886,17081,"Jefferson County, Illinois",total_land,16954,9061,7893,0.5344461484,0.4655538516,53.4,46.6
1887,17083,"Jersey County, Illinois",total_land,9848,5871,3977,0.5961616572,0.4038383428,59.6,40.4
1888,17085,"Jo Daviess County, Illinois",total_land,13574,10396,3178,0.7658759393,0.2341240607,76.6,23.4
1889,17087,"Johnson County, Illinois",total_land,5598,5598,0,1,0,100,0
1890,17089,"Kane County, Illinois",total_land,182047,6937,175110,0.03810554417,0.9618944558,3.8,96.2
1891,17099,"LaSalle County, Illinois",total_land,49978,13924,36054,0.2786025851,0.7213974149,27.9,72.1
1892,17101,"Lawrence County, Illinois",total_land,6936,3416,3520,0.4925028835,0.5074971165,49.3,50.7
1893,17103,"Lee County, Illinois",total_land,15049,8257,6792,0.5486743305,0.4513256695,54.9,45.1
1894,17113,"McLean County, Illinois",total_land,69656,11687,57969,0.1677816699,0.8322183301,16.8,83.2
1895,17093,"Kendall County, Illinois",total_land,40321,4497,35824,0.111529972,0.888470028,11.2,88.8
1896,17095,"Knox County, Illinois",total_land,24077,6363,17714,0.2642771109,0.7357228891,26.4,73.6
1897,17097,"Lake County, Illinois",total_land,260310,3858,256452,0.0148207906,0.9851792094,1.5,98.5
1898,17105,"Livingston County, Illinois",total_land,15895,6735,9160,0.4237181504,0.5762818496,42.4,57.6
1899,17107,"Logan County, Illinois",total_land,12107,5400,6707,0.4460229619,0.5539770381,44.6,55.4
1900,17109,"McDonough County, Illinois",total_land,14419,4539,9880,0.3147929815,0.6852070185,31.5,68.5
1901,17111,"McHenry County, Illinois",total_land,116040,12009,104031,0.1034901758,0.8965098242,10.3,89.7
1902,17125,"Mason County, Illinois",total_land,7077,5539,1538,0.7826762753,0.2173237247,78.3,21.7
1903,17115,"Macon County, Illinois",total_land,50475,7171,43304,0.1420703318,0.8579296682,14.2,85.8
1904,17117,"Macoupin County, Illinois",total_land,21584,12589,8995,0.5832561156,0.4167438844,58.3,41.7
1905,17119,"Madison County, Illinois",total_land,117106,14327,102779,0.1223421516,0.8776578484,12.2,87.8
1906,17121,"Marion County, Illinois",total_land,18296,7837,10459,0.4283449934,0.5716550066,42.8,57.2
1907,17123,"Marshall County, Illinois",total_land,5914,5914,0,1,0,100,0
1908,17141,"Ogle County, Illinois",total_land,22561,10717,11844,0.4750232702,0.5249767298,47.5,52.5
1909,17127,"Massac County, Illinois",total_land,7113,3406,3707,0.4788415577,0.5211584423,47.9,52.1
1910,17129,"Menard County, Illinois",total_land,5654,4147,1507,0.733463035,0.266536965,73.3,26.7
1911,17131,"Mercer County, Illinois",total_land,7358,5674,1684,0.7711334602,0.2288665398,77.1,22.9
1912,17137,"Morgan County, Illinois",total_land,15515,5792,9723,0.3733161457,0.6266838543,37.3,62.7
1913,17139,"Moultrie County, Illinois",total_land,6260,4124,2136,0.6587859425,0.3412140575,65.9,34.1
1914,17133,"Monroe County, Illinois",total_land,13392,5487,7905,0.4097222222,0.5902777778,41,59
1915,17135,"Montgomery County, Illinois",total_land,13080,5791,7289,0.4427370031,0.5572629969,44.3,55.7
1916,17149,"Pike County, Illinois",total_land,7951,5935,2016,0.7464469878,0.2535530122,74.6,25.4
1917,17143,"Peoria County, Illinois",total_land,83034,11025,72009,0.1327769347,0.8672230653,13.3,86.7
1918,17145,"Perry County, Illinois",total_land,9426,4435,4991,0.470507108,0.529492892,47.1,52.9
1919,17147,"Piatt County, Illinois",total_land,7269,4830,2439,0.6644655386,0.3355344614,66.4,33.6
1920,42003,"Allegheny County, Pennsylvania",total_land,589201,13004,576197,0.02207056675,0.9779294332,2.2,97.8
1921,42005,"Armstrong County, Pennsylvania",total_land,32520,21242,11278,0.653198032,0.346801968,65.3,34.7
1922,42009,"Bedford County, Pennsylvania",total_land,23954,19860,4094,0.8290890874,0.1709109126,82.9,17.1
1923,42013,"Blair County, Pennsylvania",total_land,56276,12610,43666,0.2240742057,0.7759257943,22.4,77.6
1924,42011,"Berks County, Pennsylvania",total_land,164827,39254,125573,0.2381527298,0.7618472702,23.8,76.2
1925,42057,"Fulton County, Pennsylvania",total_land,7122,7122,0,1,0,100,0
1926,42015,"Bradford County, Pennsylvania",total_land,29979,21801,8178,0.7272090463,0.2727909537,72.7,27.3
1927,42017,"Bucks County, Pennsylvania",total_land,245956,22875,223081,0.09300443982,0.9069955602,9.3,90.7
1928,42025,"Carbon County, Pennsylvania",total_land,34299,16823,17476,0.490480772,0.509519228,49,51
1929,42027,"Centre County, Pennsylvania",total_land,63297,23217,40080,0.3667946348,0.6332053652,36.7,63.3
1930,42029,"Chester County, Pennsylvania",total_land,192462,24620,167842,0.1279213559,0.8720786441,12.8,87.2
1931,42021,"Cambria County, Pennsylvania",total_land,65650,19914,45736,0.303335872,0.696664128,30.3,69.7
1932,42023,"Cameron County, Pennsylvania",total_land,4455,3024,1431,0.6787878788,0.3212121212,67.9,32.1
1933,42035,"Clinton County, Pennsylvania",total_land,19080,10288,8792,0.5392033543,0.4607966457,53.9,46.1
1934,42039,"Crawford County, Pennsylvania",total_land,44686,29159,15527,0.652530994,0.347469006,65.3,34.7
1935,42041,"Cumberland County, Pennsylvania",total_land,99988,21168,78820,0.2117054046,0.7882945954,21.2,78.8
1936,42043,"Dauphin County, Pennsylvania",total_land,120406,14709,105697,0.1221616863,0.8778383137,12.2,87.8
1937,42045,"Delaware County, Pennsylvania",total_land,222902,1013,221889,0.004544598074,0.9954554019,0.5,99.5
1938,42047,"Elk County, Pennsylvania",total_land,17585,10772,6813,0.6125675291,0.3874324709,61.3,38.7
1939,42049,"Erie County, Pennsylvania",total_land,119138,22983,96155,0.1929107422,0.8070892578,19.3,80.7
1940,42051,"Fayette County, Pennsylvania",total_land,62773,29927,32846,0.4767495579,0.5232504421,47.7,52.3
1941,42053,"Forest County, Pennsylvania",total_land,8760,8760,0,1,0,100,0
1942,42055,"Franklin County, Pennsylvania",total_land,63219,24237,38982,0.3833815783,0.6166184217,38.3,61.7
1943,42019,"Butler County, Pennsylvania",total_land,78167,32414,45753,0.41467627,0.58532373,41.5,58.5
1944,42031,"Clarion County, Pennsylvania",total_land,19962,16035,3927,0.8032762248,0.1967237752,80.3,19.7
1945,42033,"Clearfield County, Pennsylvania",total_land,38644,22354,16290,0.5784597868,0.4215402132,57.8,42.2
1946,42037,"Columbia County, Pennsylvania",total_land,29498,12794,16704,0.4337243203,0.5662756797,43.4,56.6
1947,42069,"Lackawanna County, Pennsylvania",total_land,96832,16187,80645,0.167165813,0.832834187,16.7,83.3
1948,42059,"Greene County, Pennsylvania",total_land,16460,11577,4883,0.7033414338,0.2966585662,70.3,29.7
1949,42061,"Huntingdon County, Pennsylvania",total_land,22365,17414,4951,0.7786273195,0.2213726805,77.9,22.1
1950,42063,"Indiana County, Pennsylvania",total_land,38236,23262,14974,0.6083795376,0.3916204624,60.8,39.2
1951,42065,"Jefferson County, Pennsylvania",total_land,22434,14048,8386,0.6261923866,0.3738076134,62.6,37.4
1952,42067,"Juniata County, Pennsylvania",total_land,10978,9066,1912,0.8258334852,0.1741665148,82.6,17.4
1953,42091,"Montgomery County, Pennsylvania",total_land,325735,9187,316548,0.02820390808,0.9717960919,2.8,97.2
1954,42071,"Lancaster County, Pennsylvania",total_land,202952,36568,166384,0.1801805353,0.8198194647,18,82
1955,42073,"Lawrence County, Pennsylvania",total_land,40975,15773,25202,0.3849420378,0.6150579622,38.5,61.5
1956,42075,"Lebanon County, Pennsylvania",total_land,55592,14205,41387,0.2555223773,0.7444776227,25.6,74.4
1957,42077,"Lehigh County, Pennsylvania",total_land,142613,11035,131578,0.0773772377,0.9226227623,7.7,92.3
1958,42079,"Luzerne County, Pennsylvania",total_land,148748,29077,119671,0.1954782585,0.8045217415,19.5,80.5
1959,42081,"Lycoming County, Pennsylvania",total_land,52500,20072,32428,0.3823238095,0.6176761905,38.2,61.8
1960,42087,"Mifflin County, Pennsylvania",total_land,21537,10351,11186,0.480614756,0.519385244,48.1,51.9
1961,42089,"Monroe County, Pennsylvania",total_land,80359,36486,43873,0.4540375067,0.5459624933,45.4,54.6
1962,42083,"McKean County, Pennsylvania",total_land,21225,13974,7251,0.6583745583,0.3416254417,65.8,34.2
1963,42085,"Mercer County, Pennsylvania",total_land,51733,22861,28872,0.4419036205,0.5580963795,44.2,55.8
1964,51071,"Giles County, Virginia",total_land,8319,5589,2730,0.6718355572,0.3281644428,67.2,32.8
1965,51073,"Gloucester County, Virginia",total_land,15852,10315,5537,0.6507065355,0.3492934645,65.1,34.9
1966,51085,"Hanover County, Virginia",total_land,38360,15188,23172,0.3959332638,0.6040667362,39.6,60.4
1967,42093,"Montour County, Pennsylvania",total_land,7965,3976,3989,0.4991839297,0.5008160703,49.9,50.1
